9.999999999999998890e-01
7.141375699999998883e-01
4.995717499999999256e-01
3.422408799999999696e-01
2.296764199999999367e-01
1.511578899999999615e-01
9.784982999999998488e-02
6.280705999999998401e-02
4.085875999999999397e-02
2.841761999999999413e-02
2.329398999999999706e-02
